date,race,weather,horses,condition,fam,gate,number,name,sex,age,weight,odds,popular,weight_diff,training_center,result
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,1,1,マルセリーナ,牝,4,55.0,6.8,3.0,2.0,西,3
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,2,3,キョウワジャンヌ,牝,4,55.0,41.8,11.0,2.0,西,4
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,4,7,アパパネ,牝,5,55.0,4.0,1.0,-6.0,東,5
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,2,4,マイネイサベル,牝,4,55.0,32.8,10.0,10.0,東,6
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,4,8,クィーンズバーン,牝,4,55.0,24.1,9.0,-4.0,西,7
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,7,13,チャームポット,牝,6,55.0,118.6,18.0,-2.0,西,8
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,1,2,レディアルバローザ,牝,5,55.0,23.2,8.0,-12.0,西,9
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,7,15,エーシンハーバー,牝,4,55.0,85.3,16.0,-2.0,西,10
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,3,5,アニメイトバイオ,牝,5,55.0,57.2,13.0,-6.0,東,11
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,8,17,レインボーダリア,牝,5,55.0,105.5,17.0,2.0,東,12
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,3,6,スプリングサンダー,牝,5,55.0,64.6,15.0,10.0,西,13
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,8,18,アスカトップレディ,牝,5,55.0,58.4,14.0,-2.0,西,14
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,5,10,フミノイマージン,牝,6,55.0,7.6,5.0,-10.0,西,15
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,7,14,オールザットジャズ,牝,4,55.0,5.1,2.0,0.0,西,16
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,5,9,グランプリエンゼル,牝,6,55.0,53.4,12.0,4.0,西,17
2012/05/13,ヴィクトリアマイル(G1),晴,18,良,True,6,11,アプリコットフィズ,牝,5,55.0,11.7,6.0,2.0,東,18
2019/02/11,デイリー杯クイーンC(G3),曇,9,良,True,8,9,クロノジェネシス,牝,3,55.0,2.1,1.0,2.0,西,1
2019/02/11,デイリー杯クイーンC(G3),曇,9,良,True,6,6,ビーチサンバ,牝,3,54.0,3.2,2.0,8.0,西,2
2019/02/11,デイリー杯クイーンC(G3),曇,9,良,True,4,4,ジョディー,牝,3,54.0,28.4,7.0,4.0,東,3
2019/02/11,デイリー杯クイーンC(G3),曇,9,良,True,7,7,カレンブーケドール,牝,3,54.0,8.5,4.0,-4.0,東,4
2019/02/11,デイリー杯クイーンC(G3),曇,9,良,True,2,2,レッドベルディエス,牝,3,54.0,12.8,5.0,12.0,東,5
2019/02/11,デイリー杯クイーンC(G3),曇,9,良,True,1,1,マドラスチェック,牝,3,54.0,13.1,6.0,0.0,東,6
2019/02/11,デイリー杯クイーンC(G3),曇,9,良,True,8,8,マジックリアリズム,牝,3,54.0,35.5,8.0,16.0,東,7
2019/02/11,デイリー杯クイーンC(G3),曇,9,良,True,3,3,ミリオンドリームズ,牝,3,54.0,7.5,3.0,0.0,東,8
2019/02/11,デイリー杯クイーンC(G3),曇,9,良,True,5,5,アークヴィグラス,牝,3,55.0,80.7,9.0,-7.0,地,9
2007/01/27,東京新聞杯(G3),晴,15,良,False,6,12,スズカフェニックス,牡,5,56.0,2.8,1.0,-4.0,西,1
2007/01/27,東京新聞杯(G3),晴,15,良,False,2,4,エアシェイディ,牡,6,57.0,2.9,2.0,2.0,東,2
2007/01/27,東京新聞杯(G3),晴,15,良,False,1,2,イースター,牡,4,55.0,14.4,5.0,-2.0,西,3
2007/01/27,東京新聞杯(G3),晴,15,良,False,3,6,ホッコーソレソレー,牡,5,56.0,14.8,6.0,-10.0,西,4
2007/01/27,東京新聞杯(G3),晴,15,良,False,7,14,グレイトジャーニー,牡,6,56.0,15.8,8.0,0.0,西,5
2007/01/27,東京新聞杯(G3),晴,15,良,False,5,9,サンバレンティン,牡,6,56.0,48.3,10.0,-12.0,西,6
2007/01/27,東京新聞杯(G3),晴,15,良,False,4,7,キストゥヘヴン,牝,4,54.0,14.8,7.0,0.0,東,7
2007/01/27,東京新聞杯(G3),晴,15,良,False,7,13,ロードマジェスティ,牡,5,56.0,253.7,14.0,8.0,西,8
2007/01/27,東京新聞杯(G3),晴,15,良,False,8,16,キネティクス,牡,8,56.0,34.1,9.0,0.0,西,9
2007/01/27,東京新聞杯(G3),晴,15,良,False,3,5,トールハンマー,牡,7,56.0,292.5,15.0,0.0,東,10
2007/01/27,東京新聞杯(G3),晴,15,良,False,4,8,キングストレイル,牡,5,56.0,11.4,4.0,2.0,東,11
2007/01/27,東京新聞杯(G3),晴,15,良,False,5,10,ブラックバースピン,牡,4,55.0,8.7,3.0,4.0,東,12
2007/01/27,東京新聞杯(G3),晴,15,良,False,6,11,グランリーオ,牡,7,56.0,160.8,12.0,2.0,東,13
2007/01/27,東京新聞杯(G3),晴,15,良,False,1,1,ダイワメンフィス,牡,6,56.0,149.1,11.0,-4.0,東,14
2007/01/27,東京新聞杯(G3),晴,15,良,False,8,15,シベリアンホーク,牡,7,56.0,179.6,13.0,8.0,東,15
2007/01/27,東京新聞杯(G3),晴,15,良,False,2,3,メテオバースト,牡,6,56.0,,,,東,取
2016/06/05,安田記念(G1),晴,12,良,False,5,6,ロゴタイプ,牡,6,58.0,36.9,8.0,-2.0,東,1
2016/06/05,安田記念(G1),晴,12,良,False,6,8,モーリス,牡,5,58.0,1.7,1.0,-4.0,東,2
2016/06/05,安田記念(G1),晴,12,良,False,7,10,フィエロ,牡,7,58.0,29.5,6.0,-8.0,西,3
2016/06/05,安田記念(G1),晴,12,良,False,6,7,サトノアラジン,牡,5,58.0,5.5,3.0,0.0,西,4
2016/06/05,安田記念(G1),晴,12,良,False,7,9,イスラボニータ,牡,5,58.0,11.6,4.0,0.0,東,5
2016/06/05,安田記念(G1),晴,12,良,False,4,4,ディサイファ,牡,7,58.0,31.1,7.0,-6.0,東,6
2016/06/05,安田記念(G1),晴,12,良,False,2,2,ダノンシャーク,牡,8,58.0,64.5,11.0,-4.0,西,7
2016/06/05,安田記念(G1),晴,12,良,False,1,1,クラレント,牡,7,58.0,53.6,10.0,-8.0,西,8
2016/06/05,安田記念(G1),晴,12,良,False,3,3,ロサギガンティア,牡,5,58.0,19.7,5.0,6.0,東,9
2016/06/05,安田記念(G1),晴,12,良,False,8,12,レッドアリオン,牡,6,58.0,166.4,12.0,-6.0,西,10
2016/06/05,安田記念(G1),晴,12,良,False,8,11,リアルスティール,牡,4,58.0,4.5,2.0,0.0,西,11
2016/06/05,安田記念(G1),晴,12,良,False,5,5,コンテントメント,セ,6,58.0,48.5,9.0,-21.0,外,12
1988/02/28,バイオレット賞(OP),晴,9,良,False,7,7,アイビートウコウ,牡,4,56.0,3.9,2.0,-8.0,東,1
1988/02/28,バイオレット賞(OP),晴,9,良,False,8,9,ジムクイン,牝,4,53.0,5.5,3.0,-6.0,東,2
1988/02/28,バイオレット賞(OP),晴,9,良,False,4,4,イサオチャイルド,牡,4,55.0,6.1,4.0,4.0,東,3
1988/02/28,バイオレット賞(OP),晴,9,良,False,8,8,キコウシ,牡,4,55.0,8.3,6.0,-4.0,東,4
1988/02/28,バイオレット賞(OP),晴,9,良,False,1,1,タイガーローザ,牝,4,54.0,8.8,7.0,2.0,東,5
1988/02/28,バイオレット賞(OP),晴,9,良,False,3,3,クオリティボーイ,牡,4,55.0,6.3,5.0,0.0,東,6
1988/02/28,バイオレット賞(OP),晴,9,良,False,5,5,スーパーハイウェイ,牡,4,56.0,3.2,1.0,-2.0,東,7
1988/02/28,バイオレット賞(OP),晴,9,良,False,6,6,ファンシーグッズ,牡,4,55.0,160.2,9.0,0.0,東,8
1988/02/28,バイオレット賞(OP),晴,9,良,False,2,2,ビソアスイート,牝,4,53.0,43.9,8.0,-2.0,東,9
1988/05/21,カーネーションC(OP),曇,7,良,True,4,4,ローラブロッサム,牝,4,54.0,7.9,4.0,0.0,東,1
1988/05/21,カーネーションC(OP),曇,7,良,True,2,2,ブラウンアイボリー,牝,4,54.0,2.2,1.0,-2.0,東,2
1988/05/21,カーネーションC(OP),曇,7,良,True,1,1,ジムクイン,牝,4,54.0,3.9,2.0,2.0,東,3
1988/05/21,カーネーションC(OP),曇,7,良,True,3,3,ナイトスパーク,牝,4,54.0,12.7,7.0,-4.0,東,4
1988/05/21,カーネーションC(OP),曇,7,良,True,5,5,フイックソロン,牝,4,54.0,4.5,3.0,6.0,東,5
1988/05/21,カーネーションC(OP),曇,7,良,True,6,6,バトルウィンキッス,牝,4,54.0,8.8,5.0,6.0,東,6
1988/05/21,カーネーションC(OP),曇,7,良,True,7,7,シルキーリノ,牝,4,54.0,12.0,6.0,8.0,東,7
2002/01/14,ニューイヤーS(OP),晴,12,良,False,4,4,エイシンエーケン,牡,6,55.0,6.2,3.0,-6.0,西,1
2002/01/14,ニューイヤーS(OP),晴,12,良,False,8,11,トーヨーデヘア,牡,5,56.0,8.2,6.0,0.0,東,2
2002/01/14,ニューイヤーS(OP),晴,12,良,False,2,2,タイキブライドル,牡,7,57.0,13.3,7.0,0.0,東,3
2002/01/14,ニューイヤーS(OP),晴,12,良,False,6,7,ロードクロノス,牡,7,56.0,19.7,8.0,20.0,東,4
2002/01/14,ニューイヤーS(OP),晴,12,良,False,3,3,フサイチオーレ,牡,4,54.0,4.1,1.0,0.0,西,5
2002/01/14,ニューイヤーS(OP),晴,12,良,False,7,10,エイシンルバーン,牡,6,56.0,8.0,5.0,-12.0,西,6
2002/01/14,ニューイヤーS(OP),晴,12,良,False,5,5,ザカリヤ,牡,6,56.0,6.2,4.0,6.0,東,7
2002/01/14,ニューイヤーS(OP),晴,12,良,False,6,8,タイキダイヤ,牝,6,54.0,23.8,9.0,-2.0,東,8
2002/01/14,ニューイヤーS(OP),晴,12,良,False,8,12,ダイワルージュ,牝,4,54.0,4.1,2.0,0.0,東,9
2002/01/14,ニューイヤーS(OP),晴,12,良,False,5,6,シルヴァコクピット,牡,5,57.0,36.1,10.0,8.0,西,10
2002/01/14,ニューイヤーS(OP),晴,12,良,False,1,1,ケイワンバイキング,セ,9,60.0,66.6,11.0,4.0,東,11
2002/01/14,ニューイヤーS(OP),晴,12,良,False,7,9,アイシャルテイオー,牡,9,56.0,294.0,12.0,4.0,東,12
2006/05/07,NHKマイルC(G1),雨,18,良,False,3,6,ロジック,牡,3,57.0,8.7,3.0,0.0,西,1
2006/05/07,NHKマイルC(G1),雨,18,良,False,1,2,ファイングレイン,牡,3,57.0,25.9,9.0,-6.0,西,2
2006/05/07,NHKマイルC(G1),雨,18,良,False,7,15,キンシャサノキセキ,牡,3,55.0,14.8,6.0,8.0,東,3
2006/05/07,NHKマイルC(G1),雨,18,良,False,2,4,アポロノサトリ,牡,3,57.0,15.9,7.0,-6.0,東,4
2006/05/07,NHKマイルC(G1),雨,18,良,False,8,17,ドラゴンウェルズ,牡,3,57.0,43.2,11.0,0.0,西,5
2006/05/07,NHKマイルC(G1),雨,18,良,False,8,18,フサイチリシャール,牡,3,57.0,2.6,1.0,4.0,西,6
2006/05/07,NHKマイルC(G1),雨,18,良,False,4,7,エムエスワールド,牡,3,57.0,83.4,14.0,-4.0,西,7
2006/05/07,NHKマイルC(G1),雨,18,良,False,6,11,タガノバスティーユ,牡,3,57.0,19.2,8.0,-2.0,西,8
2006/05/07,NHKマイルC(G1),雨,18,良,False,7,13,アドマイヤカリブ,牡,3,57.0,13.4,5.0,-2.0,東,9
2006/05/07,NHKマイルC(G1),雨,18,良,False,1,1,マイネルスケルツィ,牡,3,57.0,4.0,2.0,0.0,東,10
2006/05/07,NHKマイルC(G1),雨,18,良,False,5,10,ダイアモンドヘッド,牡,3,57.0,26.6,10.0,-10.0,西,11
2006/05/07,NHKマイルC(G1),雨,18,良,False,8,16,ディープエアー,牡,3,57.0,69.9,12.0,0.0,西,12
2006/05/07,NHKマイルC(G1),雨,18,良,False,2,3,モエレフィールド,牡,3,57.0,174.3,18.0,0.0,東,13
2006/05/07,NHKマイルC(G1),雨,18,良,False,7,14,セレスダイナミック,牡,3,57.0,70.3,13.0,4.0,西,14
2006/05/07,NHKマイルC(G1),雨,18,良,False,5,9,ゴウゴウキリシマ,牡,3,57.0,100.3,15.0,4.0,西,15
2006/05/07,NHKマイルC(G1),雨,18,良,False,6,12,ユウカージナル,牡,3,57.0,117.1,16.0,-4.0,西,16
2006/05/07,NHKマイルC(G1),雨,18,良,False,4,8,ステキシンスケクン,牡,3,57.0,13.2,4.0,-2.0,西,17
2006/05/07,NHKマイルC(G1),雨,18,良,False,3,5,モエレソーブラッズ,牡,3,57.0,126.7,17.0,2.0,東,18
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,7,14,ヴィルシーナ,牝,5,55.0,28.3,11.0,-4.0,西,1
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,2,4,メイショウマンボ,牝,4,55.0,5.5,3.0,6.0,西,2
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,1,1,ストレイトガール,牝,5,55.0,13.7,6.0,2.0,西,3
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,5,9,ホエールキャプチャ,牝,6,55.0,4.4,2.0,-2.0,東,4
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,5,10,キャトルフィーユ,牝,5,55.0,52.2,13.0,2.0,西,5
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,7,13,ケイアイエレガント,牝,5,55.0,71.0,14.0,6.0,東,6
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,2,3,デニムアンドルビー,牝,4,55.0,10.3,4.0,0.0,西,7
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,4,8,スマートレイアー,牝,4,55.0,3.5,1.0,-6.0,西,8
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,6,12,ゴールデンナンバー,牝,5,55.0,50.5,12.0,26.0,東,9
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,7,15,エクセラントカーヴ,牝,5,55.0,15.0,7.0,-2.0,東,10
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,8,16,ローブティサージュ,牝,4,55.0,86.4,15.0,-4.0,西,11
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,6,11,エバーブロッサム,牝,4,55.0,121.2,16.0,-4.0,東,12
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,8,17,フーラブライド,牝,5,55.0,28.0,10.0,12.0,西,13
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,1,2,クロフネサプライズ,牝,4,55.0,24.0,8.0,-2.0,西,14
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,3,6,ラキシス,牝,4,55.0,24.0,9.0,-12.0,西,15
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,8,18,ウリウリ,牝,4,55.0,11.6,5.0,-8.0,西,16
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,4,7,レイカーラ,牝,5,55.0,138.4,17.0,6.0,東,17
2014/05/18,ヴィクトリアマイル(G1),晴,18,良,True,3,5,プリンセスメモリー,牝,7,55.0,209.8,18.0,-2.0,東,18
1987/05/17,安田記念(G1),小雨,19,重,False,1,1,フレッシュボイス,牡,5,57.0,11.9,3.0,-10.0,西,1
1987/05/17,安田記念(G1),小雨,19,重,False,5,10,ニッポーテイオー,牡,5,57.0,1.7,1.0,6.0,東,2
1987/05/17,安田記念(G1),小雨,19,重,False,4,7,サクラサニーオー,牡,6,57.0,28.3,8.0,4.0,東,3
1987/05/17,安田記念(G1),小雨,19,重,False,1,2,コンサートマスター,牡,6,57.0,51.8,12.0,-2.0,西,4
1987/05/17,安田記念(G1),小雨,19,重,False,7,16,ダイナアクトレス,牝,5,55.0,12.6,4.0,-4.0,東,5
1987/05/17,安田記念(G1),小雨,19,重,False,6,13,ユキノローズ,牝,6,55.0,170.8,17.0,6.0,東,6
1987/05/17,安田記念(G1),小雨,19,重,False,3,6,スズパレード,牡,7,57.0,3.9,2.0,-6.0,東,7
1987/05/17,安田記念(G1),小雨,19,重,False,2,4,セントシーザー,牡,6,57.0,32.9,10.0,-2.0,西,8
1987/05/17,安田記念(G1),小雨,19,重,False,6,12,ハセムテキ,牡,5,57.0,145.0,16.0,-4.0,東,9
1987/05/17,安田記念(G1),小雨,19,重,False,7,14,アイランドゴッテス,牝,6,55.0,20.3,5.0,6.0,東,10
1987/05/17,安田記念(G1),小雨,19,重,False,4,8,シンボリカール,牡,7,57.0,29.3,9.0,4.0,東,11
1987/05/17,安田記念(G1),小雨,19,重,False,8,17,エイシンフェイマス,牡,5,57.0,134.8,15.0,0.0,西,12
1987/05/17,安田記念(G1),小雨,19,重,False,4,9,ノックアウト,牡,5,57.0,51.4,11.0,12.0,西,13
1987/05/17,安田記念(G1),小雨,19,重,False,7,15,モンテジャパン,牡,6,57.0,23.8,6.0,0.0,東,14
1987/05/17,安田記念(G1),小雨,19,重,False,8,18,ダイナフランカー,牡,5,57.0,28.0,7.0,-8.0,東,15
1987/05/17,安田記念(G1),小雨,19,重,False,6,11,メインディッシュ,牝,5,55.0,306.4,18.0,4.0,東,16
1987/05/17,安田記念(G1),小雨,19,重,False,2,3,タイテールポ,牡,5,57.0,70.1,13.0,0.0,東,17
1987/05/17,安田記念(G1),小雨,19,重,False,8,19,アイルビーゼア,牡,5,57.0,355.6,19.0,14.0,東,18
1987/05/17,安田記念(G1),小雨,19,重,False,2,5,アイランドテイオー,牡,5,57.0,117.2,14.0,-1.0,東,19
1994/02/06,東京新聞杯(G3),晴,16,良,False,2,3,セキテイリュウオー,牡,6,59.0,3.7,2.0,-2.0,東,1
1994/02/06,東京新聞杯(G3),晴,16,良,False,5,9,ケントニーオー,牡,5,54.0,3.2,1.0,6.0,東,2
1994/02/06,東京新聞杯(G3),晴,16,良,False,5,10,メイショウレグナム,牡,7,54.0,58.5,13.0,0.0,西,3
1994/02/06,東京新聞杯(G3),晴,16,良,False,3,6,ヒダカハヤト,牡,8,56.0,40.1,11.0,4.0,東,4
1994/02/06,東京新聞杯(G3),晴,16,良,False,6,11,フジワンマンクロス,牡,5,54.0,22.5,7.0,4.0,西,5
1994/02/06,東京新聞杯(G3),晴,16,良,False,4,8,ステイジヒーロー,牡,9,56.0,45.2,12.0,10.0,西,6
1994/02/06,東京新聞杯(G3),晴,16,良,False,7,14,ケイウーマン,牝,5,55.0,26.5,9.0,-4.0,西,7
1994/02/06,東京新聞杯(G3),晴,16,良,False,1,2,ドージマムテキ,牡,5,53.0,6.1,3.0,2.0,西,8
1994/02/06,東京新聞杯(G3),晴,16,良,False,7,13,オースミシャイン,牝,5,51.0,16.0,6.0,-6.0,西,9
1994/02/06,東京新聞杯(G3),晴,16,良,False,2,4,ビコーアルファー,牡,5,53.0,27.5,10.0,2.0,西,10
1994/02/06,東京新聞杯(G3),晴,16,良,False,6,12,インターマイウェイ,牡,5,54.0,13.8,5.0,8.0,西,11
1994/02/06,東京新聞杯(G3),晴,16,良,False,1,1,ダイナミックバード,牡,5,54.0,7.8,4.0,0.0,東,12
1994/02/06,東京新聞杯(G3),晴,16,良,False,8,16,トウショウヒューイ,牡,7,55.0,94.3,16.0,-10.0,東,13
1994/02/06,東京新聞杯(G3),晴,16,良,False,8,15,メイショウマリーン,牝,7,53.0,71.2,14.0,-8.0,西,14
1994/02/06,東京新聞杯(G3),晴,16,良,False,3,5,イイデザオウ,牡,6,57.0,23.3,8.0,-6.0,西,15
1994/02/06,東京新聞杯(G3),晴,16,良,False,4,7,ヤクモアサカゼ,牝,7,52.0,94.3,15.0,4.0,東,16
2003/06/08,安田記念(G1),晴,18,良,False,2,3,アグネスデジタル,牡,6,58.0,9.4,4.0,-4.0,西,1
2003/06/08,安田記念(G1),晴,18,良,False,8,16,アドマイヤマックス,牡,4,58.0,18.6,6.0,16.0,西,2
2003/06/08,安田記念(G1),晴,18,良,False,4,8,ローエングリン,牡,4,58.0,3.2,1.0,-4.0,東,3
2003/06/08,安田記念(G1),晴,18,良,False,7,14,イーグルカフェ,牡,6,58.0,26.1,10.0,-10.0,東,4
2003/06/08,安田記念(G1),晴,18,良,False,4,7,ダンツフレーム,牡,5,58.0,5.1,3.0,2.0,西,5
2003/06/08,安田記念(G1),晴,18,良,False,2,4,ボールドブライアン,牡,4,58.0,19.6,7.0,0.0,東,6
2003/06/08,安田記念(G1),晴,18,良,False,8,18,テレグノシス,牡,4,58.0,4.1,2.0,-2.0,東,7
2003/06/08,安田記念(G1),晴,18,良,False,6,11,ミデオンビット,牡,6,58.0,128.7,16.0,-4.0,東,8
2003/06/08,安田記念(G1),晴,18,良,False,6,12,ウインブレイズ,牡,6,58.0,84.4,14.0,4.0,東,9
2003/06/08,安田記念(G1),晴,18,良,False,1,2,ハレルヤサンデー,牡,5,58.0,39.2,12.0,-6.0,東,10
2003/06/08,安田記念(G1),晴,18,良,False,8,17,ミレニアムバイオ,牡,5,58.0,17.3,5.0,-2.0,西,11
2003/06/08,安田記念(G1),晴,18,良,False,3,5,ビリーヴ,牝,5,56.0,22.4,9.0,-6.0,西,12
2003/06/08,安田記念(G1),晴,18,良,False,1,1,ミスキャスト,牡,5,58.0,19.9,8.0,0.0,西,13
2003/06/08,安田記念(G1),晴,18,良,False,7,13,ローズバド,牝,5,56.0,75.3,13.0,4.0,西,14
2003/06/08,安田記念(G1),晴,18,良,False,5,10,オースミコスモ,牝,4,56.0,211.1,17.0,8.0,西,15
2003/06/08,安田記念(G1),晴,18,良,False,5,9,トウショウトリガー,牡,6,58.0,219.4,18.0,-4.0,東,16
2003/06/08,安田記念(G1),晴,18,良,False,7,15,タイキトレジャー,牡,7,58.0,28.9,11.0,2.0,東,17
2003/06/08,安田記念(G1),晴,18,良,False,3,6,ダンツジャッジ,牡,4,58.0,92.7,15.0,-4.0,西,中
1998/11/01,いちょうS(OP),曇,10,良,False,1,1,エアギャングスター,牡,3,53.0,3.7,2.0,-8.0,西,1
1998/11/01,いちょうS(OP),曇,10,良,False,6,6,カシマアルデル,牡,3,53.0,11.4,5.0,0.0,東,2
1998/11/01,いちょうS(OP),曇,10,良,False,8,10,クラシックステージ,牡,3,53.0,2.4,1.0,-6.0,西,3
1998/11/01,いちょうS(OP),曇,10,良,False,2,2,ホシノカミコウチ,牝,3,53.0,5.0,3.0,6.0,東,4
1998/11/01,いちょうS(OP),曇,10,良,False,8,9,メジロビクトリア,牝,3,53.0,7.0,4.0,-2.0,東,5
1998/11/01,いちょうS(OP),曇,10,良,False,7,7,メイショウデンセツ,牡,3,53.0,33.6,8.0,-2.0,西,6
1998/11/01,いちょうS(OP),曇,10,良,False,7,8,マイネルメイプル,牡,3,53.0,36.9,9.0,4.0,東,7
1998/11/01,いちょうS(OP),曇,10,良,False,4,4,スプリングナント,牡,3,53.0,32.1,7.0,2.0,東,8
1998/11/01,いちょうS(OP),曇,10,良,False,5,5,アイアイロベルト,牡,3,53.0,64.7,10.0,-4.0,地,9
1998/11/01,いちょうS(OP),曇,10,良,False,3,3,マルフクドラゴン,牡,3,53.0,17.9,6.0,4.0,東,10
1992/10/31,多摩川S(OP),晴,12,良,False,6,7,キョウエイボナンザ,セ,5,54.0,10.8,5.0,-4.0,西,1
1992/10/31,多摩川S(OP),晴,12,良,False,8,11,コウエイダッシュ,牡,7,56.0,16.2,8.0,0.0,西,2
1992/10/31,多摩川S(OP),晴,12,良,False,8,12,ヤマニンシアトル,牡,6,57.0,3.5,1.0,4.0,西,3
1992/10/31,多摩川S(OP),晴,12,良,False,3,3,フェザーマイハット,牝,6,52.0,29.9,9.0,6.0,東,4
1992/10/31,多摩川S(OP),晴,12,良,False,1,1,マルマツエース,牡,5,57.0,4.1,2.0,-2.0,東,5
1992/10/31,多摩川S(OP),晴,12,良,False,5,5,ノーモアスピーディ,牡,6,53.0,11.1,6.0,0.0,東,6
1992/10/31,多摩川S(OP),晴,12,良,False,7,9,サクラバクシンオー,牡,4,55.0,4.5,3.0,-6.0,東,7
1992/10/31,多摩川S(OP),晴,12,良,False,6,8,トウショウヒューイ,牡,5,55.0,13.2,7.0,-2.0,東,8
1992/10/31,多摩川S(OP),晴,12,良,False,5,6,リンドホシ,牡,8,55.0,33.2,10.0,-2.0,東,9
1992/10/31,多摩川S(OP),晴,12,良,False,2,2,ハギノスイセイ,牡,5,56.0,8.9,4.0,6.0,西,10
1992/10/31,多摩川S(OP),晴,12,良,False,4,4,ハイアロー,牡,6,52.0,105.8,12.0,10.0,東,11
1992/10/31,多摩川S(OP),晴,12,良,False,7,10,ミスタートウジン,牡,7,56.0,84.1,11.0,4.0,西,12
2013/06/02,安田記念(G1),晴,18,良,False,5,10,ロードカナロア,牡,5,58.0,4.0,1.0,2.0,西,1
2013/06/02,安田記念(G1),晴,18,良,False,1,2,ショウナンマイティ,牡,5,58.0,5.7,3.0,4.0,西,2
2013/06/02,安田記念(G1),晴,18,良,False,8,16,ダノンシャーク,牡,5,58.0,37.2,12.0,0.0,西,3
2013/06/02,安田記念(G1),晴,18,良,False,4,8,マイネイサベル,牝,5,56.0,76.0,15.0,0.0,東,4
2013/06/02,安田記念(G1),晴,18,良,False,2,3,サクラゴスペル,牡,5,58.0,83.0,16.0,4.0,東,5
2013/06/02,安田記念(G1),晴,18,良,False,6,12,ダークシャドウ,牡,6,58.0,7.7,5.0,8.0,東,6
2013/06/02,安田記念(G1),晴,18,良,False,2,4,ガルボ,牡,6,58.0,71.8,14.0,0.0,東,7
2013/06/02,安田記念(G1),晴,18,良,False,7,15,ヴィルシーナ,牝,4,56.0,20.0,7.0,-2.0,西,8
2013/06/02,安田記念(G1),晴,18,良,False,8,17,ダイワマッジョーレ,牡,4,58.0,18.7,6.0,0.0,西,9
2013/06/02,安田記念(G1),晴,18,良,False,4,7,グランプリボス,牡,5,58.0,4.8,2.0,-10.0,西,10
